PAIS;DEPARTAMENTO;MUNICIPIO;TIPO;NOMBRE
COLOMBIA;AMAZONAS;LETICIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LETICIA
COLOMBIA;AMAZONAS;PUERTO ALEGRIA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA DE PUERTO ALEGRIA
COLOMBIA;AMAZONAS;PUERTO NARI—O;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL POPERAPATA
COLOMBIA;ANTIOQUIA;ABEJORRAL;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL DE ABEJORRAL ""JAIME ARANGO VELASQUEZ"""
COLOMBIA;ANTIOQUIA;ABRIAQUI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DAVID CASTRO L”PEZ
COLOMBIA;ANTIOQUIA;ALEJANDRIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ALEJANDRO OSORIO CASA DE LA CULTURA
COLOMBIA;ANTIOQUIA;AMAGA;ESTATAL-MUNICIPAL;"BIBLIOTECA PŸBLICA  MUNICIPAL ""EMIRO KASTOS"""
COLOMBIA;ANTIOQUIA;AMALFI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE AMALFI
COLOMBIA;ANTIOQUIA;ANDES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GONZALO ARANGO ARIAS
COLOMBIA;ANTIOQUIA;ANGELOPOLIS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ERNESTO BETANCUR
COLOMBIA;ANTIOQUIA;ANGOSTURA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CIPRIANO CARDENAS
COLOMBIA;ANTIOQUIA;ANORI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA LE”N ZAFIR
COLOMBIA;ANTIOQUIA;ANZA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LUIS MARIA LOPERA
COLOMBIA;ANTIOQUIA;APARTADO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FEDERICO GARCIA LORCA
COLOMBIA;ANTIOQUIA;ARBOLETES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ALBERTO JARAMILLO SANCHEZ
COLOMBIA;ANTIOQUIA;ARGELIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MANUEL JOSE CONTRERAS
COLOMBIA;ANTIOQUIA;ARMENIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DE ARMENIA 
COLOMBIA;ANTIOQUIA;BARBOSA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ISOLDA ECHAVARRÕA
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;BIBLIOTECA COMUNAL ESTACI”N PRIMERA
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;BIBLIOTECA COMUNAL EL CARMELO
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;BIBLIOTECA COMUNAL LA ESMERALDA
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;BIBLIOTECA COMUNAL SANTA ANA
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;BIBLIOTECA COMUNAL HERMOSA PROVINCIA
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;BIBLIOTECA COMUNAL EL CAIRO
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;BIBLIOTECA COMUNAL EL ROSARIO
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MARCO FIDEL SU¡REZ
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;BIBLIOTECA COMUNAL SANTA RITA
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;"BIBLIOTECA COMUNAL UNICAF
"
COLOMBIA;ANTIOQUIA;BELLO;ESTATAL-MUNICIPAL;BIBLIOTECA COMUNAL ACEVEDO
COLOMBIA;ANTIOQUIA;BELMIRA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""NORBERTO ARIAS BARRIENTOS"""
COLOMBIA;ANTIOQUIA;BETANIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MANUEL FELIPE OCHOA
COLOMBIA;ANTIOQUIA;BETULIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE BETULIA
COLOMBIA;ANTIOQUIA;BRICE—O;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA MUNICIPAL VEREDA PUEBLO NUEVO
COLOMBIA;ANTIOQUIA;BRICE—O;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ANTONIO ROLDAN BETANCUR
COLOMBIA;ANTIOQUIA;BURITICA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE BURITICA
COLOMBIA;ANTIOQUIA;BURITICA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA DEL CORREGIMIENTO DE TABACAL
COLOMBIA;ANTIOQUIA;CACERES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICO ESCOLAR MONSE—OR GERARDO PATI—O
COLOMBIA;ANTIOQUIA;CAICEDO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SAN JUAN BOSCO
COLOMBIA;ANTIOQUIA;CALDAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRANCISCO JOSE DE CALDAS
COLOMBIA;ANTIOQUIA;CAMPAMENTO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA EDUARDO ZULUAGA HOYOS
COLOMBIA;ANTIOQUIA;CA—ASGORDAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CA—ASGORDAS
COLOMBIA;ANTIOQUIA;CARACOLI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CARACOLI ANTIOQUIA
COLOMBIA;ANTIOQUIA;CARAMANTA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA LUIS MARIA SANCHEZ LOPEZ
COLOMBIA;ANTIOQUIA;CAREPA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CAREPA
COLOMBIA;ANTIOQUIA;CAROLINA;ESTATAL-MUNICIPAL;BIBLIOTECA MUNICIPAL SERGIO V…LEZ V…LEZ
COLOMBIA;ANTIOQUIA;CAUCASIA;ESTATAL-MUNICIPAL;BIBLIOTECA REINALDO GONZ¡LEZ GUEVARA
COLOMBIA;ANTIOQUIA;CHIGORODO;ESTATAL-MUNICIPAL;BIBLIOTECA JAIME ORTÕZ BETANCUR
COLOMBIA;ANTIOQUIA;CISNEROS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MARGOTH VERA DE GALLEGO
COLOMBIA;ANTIOQUIA;CIUDAD BOLIVAR;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DEL CAF… SIM”N BOLÕVAR
COLOMBIA;ANTIOQUIA;COCORNA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA PRESBITERO EUGENIO ARIAS ¡LZATE
COLOMBIA;ANTIOQUIA;CONCEPCION;ESTATAL-MUNICIPAL;BIBLIOTECA JOS… MARÕA C”RDOBA
COLOMBIA;ANTIOQUIA;CONCORDIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GILDARDO OBANDO ECHEVERRY
COLOMBIA;ANTIOQUIA;COPACABANA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DEL  MUNICIPIO DE COPACABANA
COLOMBIA;ANTIOQUIA;DABEIBA;ESTATAL-MUNICIPAL;BIBLIOTECA VICTOR C¡RDENAS JARAMILLO
COLOMBIA;ANTIOQUIA;DONMATIAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA LUIS L”PEZ DE MESA
COLOMBIA;ANTIOQUIA;DONMATIAS;ESTATAL-MUNICIPAL;EDUARDO LOPERA P…REZ
COLOMBIA;ANTIOQUIA;EBEJICO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL RAFAEL ARREDONDO VELILLA
COLOMBIA;ANTIOQUIA;EL BAGRE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JUAN JOS… GONZ¡LEZ VANDEVENTE - EL BAGRE, ANT.
COLOMBIA;ANTIOQUIA;EL CARMEN DE VIBORAL;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""JESUS ANTONIO ARANGO GALLO"""
COLOMBIA;ANTIOQUIA;EL SANTUARIO;ESTATAL-MUNICIPAL;BIBLIOTECA FILEM”N DE J. G”MEZ
COLOMBIA;ANTIOQUIA;ENTRERRIOS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA FRANCISCO DE PAULA P…REZ
COLOMBIA;ANTIOQUIA;ENVIGADO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JOS… FELIX DE RESTREPO
COLOMBIA;ANTIOQUIA;ENVIGADO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA Y CULTURAL DEBORA ARANGO
COLOMBIA;ANTIOQUIA;FREDONIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DARIO HENAO TORRES
COLOMBIA;ANTIOQUIA;FRONTINO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JOSE MARIA GAVIRIA VELEZ
COLOMBIA;ANTIOQUIA;GIRALDO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GILBERTO ECHEVERRY MEJIA
COLOMBIA;ANTIOQUIA;GIRARDOTA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GIRARDOTA
COLOMBIA;ANTIOQUIA;GOMEZ PLATA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GERARDO MOLINA 
COLOMBIA;ANTIOQUIA;GRANADA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JESUS MARÕA Y…PES
COLOMBIA;ANTIOQUIA;GUADALUPE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA  VIRGILIO ¡LVAREZ RESTREPO
COLOMBIA;ANTIOQUIA;GUARNE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA FRANCISCO MARTIN HENAO
COLOMBIA;ANTIOQUIA;GUATAPE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JORGE ALBERTO RESTREPO TRILLOS
COLOMBIA;ANTIOQUIA;HELICONIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA LUÕS FERNANDO SOL”RZANO SANCHEZ
COLOMBIA;ANTIOQUIA;HISPANIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL 
COLOMBIA;ANTIOQUIA;ITAGUI;PRIVADA-MUNICIPAL;FUNDACI”N BIBLIOTECA DIEGO ECHAVARRÕA MISAS
COLOMBIA;ANTIOQUIA;ITUANGO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MIGUEL ANGEL OSORIO
COLOMBIA;ANTIOQUIA;JARDIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GABRIEL PEL¡EZ MONTOYA
COLOMBIA;ANTIOQUIA;JERICO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MADRE LAURA MONTOYA UPEGUI
COLOMBIA;ANTIOQUIA;LA CEJA;ESTATAL-MUNICIPAL;PARQUE BIBLIOTECA EL PARAISO
COLOMBIA;ANTIOQUIA;LA CEJA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GREGORIO GUTI…RREZ GONZALEZ
COLOMBIA;ANTIOQUIA;LA ESTRELLA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL BERNARDO ARANGO MACÕAS
COLOMBIA;ANTIOQUIA;LA PINTADA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GUILLERMO GAVIRIA CORREA
COLOMBIA;ANTIOQUIA;LA UNION;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA FELIX MARIA RESTREPO
COLOMBIA;ANTIOQUIA;LIBORINA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LIBORINA
COLOMBIA;ANTIOQUIA;MACEO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA HECTOR G”MEZ GALLEGO
COLOMBIA;ANTIOQUIA;MARINILLA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JOSE DUQUE GOMEZ
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA PUBLICA ALTAVISTA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;PARQUE BIBLIOTECA MANUEL MEJÕA VALLEJO, GUAYABAL
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;PARQUE BIBLIOTECA GABRIEL GARCIA MARQUEZ  DOCE DE OCTUBRE
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;PARQUE BIBLIOTECA PREBÕTERO JOSE LUIS ARROYABE - SAN JAVIER
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA TREN DE PAPEL CARLOS CASTRO SAAVEDRA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;PARQUE BIBLIOTECA BELEN
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA CORREGIMENTAL SAN SEBASTIAN DE †PALMITAS
COLOMBIA;ANTIOQUIA;MEDELLIN;COMUNITARIA-MUNICIPAL;BIBLIOTECA FAMILIA RAIZAL
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA PUBLICO BARRIAL FERNANDO GOMEZ MARTINEZ
COLOMBIA;ANTIOQUIA;MEDELLIN;COMUNITARIA-MUNICIPAL;BIBLIOTECA FAMILIA VILLATINA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-DEPARTAMENTAL;BIBLIOTECA P⁄BLICA DEPARTAMENTAL CARLOS CASTRO SAAVEDRA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ESCOLAR CREM GRANIZAL
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;PARQUE BIBLIOTECA TOMAS CARRASQILLA - LA QUINTANA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-RURAL;PARQUE BIBLIOTECA JOS… HORACIO BETANCUR, CORREGIMIENTO SAN ANTONIO DE PRADO
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ¡VILA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA PILOTO FILIAL JUAN ZULETA FERRER
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA CENTRO OCCIDENTAL
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA CORREGIMENTAL EL LIMONAR
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA POBLADO
COLOMBIA;ANTIOQUIA;MEDELLIN;COMUNITARIA-MUNICIPAL;CENTRO DE LECTURA VILLA DE GUADALUPE
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA PILOTO DE MEDELLIN PARA AMERICA LATINA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;PARQUE BIBLIOTECA ESPA—A - SANTODOMINGO
COLOMBIA;ANTIOQUIA;MEDELLIN;COMUNITARIA-MUNICIPAL;BIBLIOTECA FAMILIA LA ESPERANZA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA DE NUCLEO EDUCATIVO SANTA CRUZ
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA SAN ANTONIO DE PRADO
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA LA FLORESTA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA POPULAR NO.2
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA SAN JAVIER LA LOMA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-RURAL;PARQUE BIBLIOTECA FERNANDO BOTERO DEL CORREGIMIENTO DE SAN CRIST”BAL
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;CASA DE LA LECTURA INFANTIL
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;PARQUE BIBLIOTECA LEON E GREIFF - LA LADERA
COLOMBIA;ANTIOQUIA;MEDELLIN;ESTATAL-MUNICIPAL;BIBLIOTECA  P⁄BLICA MARGARITA CORDOBA DE SOLORZANO
COLOMBIA;ANTIOQUIA;MONTEBELLO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL NICOLAS GAVIRIA
COLOMBIA;ANTIOQUIA;MURINDO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE MURIND”
COLOMBIA;ANTIOQUIA;MUTATA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE MUTATA
COLOMBIA;ANTIOQUIA;NARI—O;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ISMAEL DE JESUS MU—OZ
COLOMBIA;ANTIOQUIA;NECHI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EULISES RIVERA
COLOMBIA;ANTIOQUIA;NECOCLI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DE NECOCLI
COLOMBIA;ANTIOQUIA;OLAYA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA CABECERA MUNICIPAL DEL MUNICIPIO DE OLAYA
COLOMBIA;ANTIOQUIA;PE—OL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA RAFA…L RIVERA L”PEZ
COLOMBIA;ANTIOQUIA;PEQUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JESUS ANTONIO VALLE 
COLOMBIA;ANTIOQUIA;PUEBLORRICO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA LE”N JAIME ZAPATA GARCÕA
COLOMBIA;ANTIOQUIA;PUERTO BERRIO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA PEDRO JUSTO BERRIO
COLOMBIA;ANTIOQUIA;PUERTO NARE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE PUERTO NARE
COLOMBIA;ANTIOQUIA;PUERTO TRIUNFO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DEL PUERTO TRIUNFO
COLOMBIA;ANTIOQUIA;PUERTO TRIUNFO;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA DORADAL - PUERTO TRIUNFO 
COLOMBIA;ANTIOQUIA;REMEDIOS;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL DE REMEDIOS ""EDUARDO ZULETA"""
COLOMBIA;ANTIOQUIA;RETIRO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ROBERTO ESCOBAR ISAZA
COLOMBIA;ANTIOQUIA;RETIRO;PRIVADA-RURAL;BIBLIOTECA P⁄BLICA RURAL LABORATORIO DEL ESPIRITU
COLOMBIA;ANTIOQUIA;RIONEGRO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA BALDOMERO SANIN CANO
COLOMBIA;ANTIOQUIA;SABANALARGA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GERVASIO QUINTERO
COLOMBIA;ANTIOQUIA;SABANETA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JUAN CARLOS MONTOYA 
COLOMBIA;ANTIOQUIA;SALGAR;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JOS… SOLIS MONCADA
COLOMBIA;ANTIOQUIA;SAN ANDRES DE CUERQUIA;ESTATAL-MUNICIPAL;BIBLIOTECA PRESBITERO SANTIAGO L”PEZ PALACIOS
COLOMBIA;ANTIOQUIA;SAN CARLOS;COMUNITARIA-MUNICIPAL;BIBLIOTECA PUBLICA JUAN XXIII
COLOMBIA;ANTIOQUIA;SAN CARLOS;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA INSPECCION EL JORDAN
COLOMBIA;ANTIOQUIA;SAN FRANCISCO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN FRANCISCO ANTIOQUIA
COLOMBIA;ANTIOQUIA;SAN JERONIMO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOAQUÕN VILLA JIM…NEZ
COLOMBIA;ANTIOQUIA;SAN JOSE DE LA MONTA—A;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA RAFAEL GILDARDO VELEZ
COLOMBIA;ANTIOQUIA;SAN JUAN DE URABA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""WATARU HAYASHI"""
COLOMBIA;ANTIOQUIA;SAN LUIS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL NESTOR GOMEZ GOMEZ
COLOMBIA;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;ESTATAL-MUNICIPAL;BIBLIOTECA MUNICIPAL PARA NI—OS Y JOVENES DE SAN PEDRO DE LOS MILAGROS
COLOMBIA;ANTIOQUIA;SAN PEDRO DE URABA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CARLOS ALFREDO HURTADO L”PEZ 
COLOMBIA;ANTIOQUIA;SAN RAFAEL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA RAFAEL POMBO
COLOMBIA;ANTIOQUIA;SAN ROQUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN ROQUE
COLOMBIA;ANTIOQUIA;SAN VICENTE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MARCO TULIO TORRES
COLOMBIA;ANTIOQUIA;SANTA BARBARA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA SAMUEL VELASQUEZ BOTERO
COLOMBIA;ANTIOQUIA;SANTA ROSA DE OSOS;ESTATAL-MUNICIPAL;BIBLIOTECA FRANCISCO RODRÕGUEZ MOYA
COLOMBIA;ANTIOQUIA;SANTAFE DE ANTIOQUIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JULIO ELIAS OCAMPO
COLOMBIA;ANTIOQUIA;SANTO DOMINGO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA TOMAS CARRASQUILLA
COLOMBIA;ANTIOQUIA;SEGOVIA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""ARTURO VARGAS MEDINA"""
COLOMBIA;ANTIOQUIA;SONSON;ESTATAL-MUNICIPAL;BIBLIOTECA MUNICIPAL BENIGNO A GUTIERREZ
COLOMBIA;ANTIOQUIA;SONSON;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""MIRYAM CORREA PALACIO"""
COLOMBIA;ANTIOQUIA;SONSON;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA SAN MIGUEL
COLOMBIA;ANTIOQUIA;SOPETRAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA CARLOS MAZO
COLOMBIA;ANTIOQUIA;TAMESIS;ESTATAL-MUNICIPAL;BIBLIOTECA JOS… JOAQUÕN MONTOYA
COLOMBIA;ANTIOQUIA;TARAZA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE TARAZ¡
COLOMBIA;ANTIOQUIA;TARSO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JORGE IVAN SALDARRIAGA GALLEGO
COLOMBIA;ANTIOQUIA;TITIRIBI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ANTONIO JOSE RESTREPO
COLOMBIA;ANTIOQUIA;TOLEDO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SILVIA ZAPATA MONSALVE
COLOMBIA;ANTIOQUIA;TURBO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA NUEVA COLONIA
COLOMBIA;ANTIOQUIA;TURBO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA HERNANDO DELGADO ORREGO
COLOMBIA;ANTIOQUIA;URAMITA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE URAMITA
COLOMBIA;ANTIOQUIA;URRAO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ANTONIO JOS… ARANGO
COLOMBIA;ANTIOQUIA;VALDIVIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EL CENTENARIO
COLOMBIA;ANTIOQUIA;VALPARAISO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL TARTARIN MOREIRA
COLOMBIA;ANTIOQUIA;VEGACHI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA RAUL CARDONA ZAPATA
COLOMBIA;ANTIOQUIA;VENECIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JESUS ANTONIO DUQUE
COLOMBIA;ANTIOQUIA;VIGIA DEL FUERTE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL VIGÕA DEL FUERTE
COLOMBIA;ANTIOQUIA;YALI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL TOM¡S LLANO PEL¡EZ
COLOMBIA;ANTIOQUIA;YARUMAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EPIFANIO MEJÕA
COLOMBIA;ANTIOQUIA;YOLOMBO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA PRESBITERO JESUS EMILIO RAMIREZ
COLOMBIA;ANTIOQUIA;YOND”;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MARIA CANO
